ni.var.psp://localhost/Variable Library/Variable1,Read from HW,Double,tag0
ni.var.psp://localhost/Variable Library/Variable2,Read from HW,Double,tag1
ni.var.psp://localhost/Variable Library/Variable3,Read from HW,Double,tag2
ni.var.psp://localhost/Variable Library/Variable4,Read from HW,Double,tag3
ni.var.psp://localhost/Variable Library/Variable5,Read from HW,Double,tag4
ni.var.psp://localhost/Variable Library/Variable6,Read from HW,Double,tag5
ni.var.psp://localhost/Variable Library/Variable7,Read from HW,Double,tag6
ni.var.psp://localhost/Variable Library/Variable8,Read from HW,Double,tag7
ni.var.psp://localhost/Variable Library/Variable9,Read from HW,Double,tag8
ni.var.psp://localhost/Variable Library/Variable10,Read from HW,Double,tag9
